Training Set [0:100]
Task 1.a - Accuracy Varying K
k	t		tp	tn	fp	fn	acc
400	0.560	0	51	0	49	0.510
400	0.570	0	51	0	49	0.510
400	0.580	0	51	0	49	0.510
400	0.590	0	51	0	49	0.510
400	0.600	0	51	0	49	0.510
400	0.610	0	51	0	49	0.510
400	0.620	0	51	0	49	0.510
400	0.630	0	51	0	49	0.510
400	0.640	0	51	0	49	0.510
400	0.650	0	51	0	49	0.510
400	0.660	0	51	0	49	0.510
400	0.670	0	51	0	49	0.510
400	0.680	0	51	0	49	0.510
400	0.690	0	51	0	49	0.510
400	0.700	0	51	0	49	0.510
400	0.710	0	51	0	49	0.510
400	0.720	0	51	0	49	0.510
400	0.730	0	51	0	49	0.510
400	0.740	0	51	0	49	0.510
400	0.750	0	51	0	49	0.510
400	0.760	0	51	0	49	0.510
400	0.770	0	51	0	49	0.510
400	0.780	0	51	0	49	0.510
400	0.790	0	51	0	49	0.510
400	0.800	0	51	0	49	0.510
400	0.810	0	51	0	49	0.510
400	0.820	0	51	0	49	0.510
400	0.830	0	51	0	49	0.510
400	0.840	0	51	0	49	0.510
400	0.850	0	51	0	49	0.510
400	0.860	0	51	0	49	0.510
400	0.870	0	51	0	49	0.510
400	0.880	0	51	0	49	0.510
400	0.890	0	51	0	49	0.510
400	0.900	0	51	0	49	0.510
400	0.910	0	51	0	49	0.510
400	0.920	0	51	0	49	0.510
400	0.930	0	51	0	49	0.510
400	0.940	0	51	0	49	0.510
400	0.950	0	51	0	49	0.510
400	0.960	0	51	0	49	0.510
400	0.970	0	51	0	49	0.510
400	0.980	0	51	0	49	0.510
400	0.990	0	51	0	49	0.510

Task 1.c - ROC (Please wait...)
fpr	tpr
0.000	0.000
0.020	1.000
0.039	1.000
0.042	1.000
0.059	1.000
0.083	1.000
1.000	1.000
Training Set [300:400]
Task 1.a - Accuracy Varying K
k	t		tp	tn	fp	fn	acc
10	0.500	58	42	0	0	1.000
20	0.500	58	42	0	0	1.000
30	0.500	58	40	2	0	0.980
40	0.500	58	40	2	0	0.980
50	0.500	58	39	3	0	0.970
60	0.500	58	38	4	0	0.960
70	0.500	58	36	6	0	0.940
80	0.500	58	33	9	0	0.910
90	0.500	58	0	42	0	0.580

Task 1.b - Accuracy Varying T
k	t		tp	tn	fp	fn	acc
400	0.000	58	0	42	0	0.580
400	0.010	58	0	42	0	0.580
400	0.020	58	0	42	0	0.580
400	0.030	58	0	42	0	0.580
400	0.040	58	0	42	0	0.580
400	0.050	58	0	42	0	0.580
400	0.060	58	0	42	0	0.580
400	0.070	58	0	42	0	0.580
400	0.080	58	0	42	0	0.580
400	0.090	58	0	42	0	0.580
400	0.100	58	0	42	0	0.580
400	0.110	58	0	42	0	0.580
400	0.120	58	0	42	0	0.580
400	0.130	58	0	42	0	0.580
400	0.140	58	0	42	0	0.580
400	0.150	58	0	42	0	0.580
400	0.160	58	0	42	0	0.580
400	0.170	58	0	42	0	0.580
400	0.180	58	0	42	0	0.580
400	0.190	58	0	42	0	0.580
400	0.200	58	0	42	0	0.580
400	0.210	58	0	42	0	0.580
400	0.220	58	0	42	0	0.580
400	0.230	58	0	42	0	0.580
400	0.240	58	0	42	0	0.580
400	0.250	58	0	42	0	0.580
400	0.260	58	0	42	0	0.580
400	0.270	58	0	42	0	0.580
400	0.280	58	0	42	0	0.580
400	0.290	58	0	42	0	0.580
400	0.300	58	0	42	0	0.580
400	0.310	58	0	42	0	0.580
400	0.320	58	0	42	0	0.580
400	0.330	58	0	42	0	0.580
400	0.340	58	0	42	0	0.580
400	0.350	58	0	42	0	0.580
400	0.360	58	0	42	0	0.580
400	0.370	58	0	42	0	0.580
400	0.380	58	0	42	0	0.580
400	0.390	58	0	42	0	0.580
400	0.400	58	0	42	0	0.580
400	0.410	58	0	42	0	0.580
400	0.420	58	0	42	0	0.580
400	0.430	58	0	42	0	0.580
400	0.440	58	0	42	0	0.580
400	0.450	58	0	42	0	0.580
400	0.460	58	0	42	0	0.580
400	0.470	58	0	42	0	0.580
400	0.480	58	0	42	0	0.580
400	0.490	58	0	42	0	0.580
400	0.500	58	0	42	0	0.580
400	0.510	58	0	42	0	0.580
400	0.520	58	0	42	0	0.580
400	0.530	58	0	42	0	0.580
400	0.540	58	0	42	0	0.580
400	0.550	58	0	42	0	0.580
400	0.560	58	0	42	0	0.580
400	0.570	58	0	42	0	0.580
400	0.580	0	42	0	58	0.420
400	0.590	0	42	0	58	0.420
400	0.600	0	42	0	58	0.420
400	0.610	0	42	0	58	0.420
400	0.620	0	42	0	58	0.420
400	0.630	0	42	0	58	0.420
400	0.640	0	42	0	58	0.420
400	0.650	0	42	0	58	0.420
400	0.660	0	42	0	58	0.420
400	0.670	0	42	0	58	0.420
400	0.680	0	42	0	58	0.420
400	0.690	0	42	0	58	0.420
400	0.700	0	42	0	58	0.420
400	0.710	0	42	0	58	0.420
400	0.720	0	42	0	58	0.420
400	0.730	0	42	0	58	0.420
400	0.740	0	42	0	58	0.420
400	0.750	0	42	0	58	0.420
400	0.760	0	42	0	58	0.420
400	0.770	0	42	0	58	0.420
400	0.780	0	42	0	58	0.420
400	0.790	0	42	0	58	0.420
400	0.800	0	42	0	58	0.420
400	0.810	0	42	0	58	0.420
400	0.820	0	42	0	58	0.420
400	0.830	0	42	0	58	0.420
400	0.840	0	42	0	58	0.420
400	0.850	0	42	0	58	0.420
400	0.860	0	42	0	58	0.420
400	0.870	0	42	0	58	0.420
400	0.880	0	42	0	58	0.420
400	0.890	0	42	0	58	0.420
400	0.900	0	42	0	58	0.420
400	0.910	0	42	0	58	0.420
400	0.920	0	42	0	58	0.420
400	0.930	0	42	0	58	0.420
400	0.940	0	42	0	58	0.420
400	0.950	0	42	0	58	0.420
400	0.960	0	42	0	58	0.420
400	0.970	0	42	0	58	0.420
400	0.980	0	42	0	58	0.420
400	0.990	0	42	0	58	0.420

Task 1.c - ROC (Please wait...)
fpr	tpr
0.000	0.000
0.020	1.000
0.039	1.000
0.042	1.000
0.048	1.000
0.059	1.000
0.071	1.000
0.083	1.000
0.095	1.000
0.143	1.000
0.214	1.000
1.000	1.000
Training Set [400:500]
Task 1.a - Accuracy Varying K
k	t		tp	tn	fp	fn	acc
10	0.500	48	52	0	0	1.000
20	0.500	48	50	2	0	0.980
30	0.500	48	50	2	0	0.980
40	0.500	48	49	3	0	0.970
50	0.500	48	49	3	0	0.970
60	0.500	48	48	4	0	0.960
70	0.500	48	50	2	0	0.980
80	0.500	48	48	4	0	0.960
90	0.500	48	48	4	0	0.960

Task 1.b - Accuracy Varying T
k	t		tp	tn	fp	fn	acc
400	0.000	48	0	52	0	0.480
400	0.010	48	0	52	0	0.480
400	0.020	48	0	52	0	0.480
400	0.030	48	0	52	0	0.480
400	0.040	48	0	52	0	0.480
400	0.050	48	0	52	0	0.480
400	0.060	48	0	52	0	0.480
400	0.070	48	0	52	0	0.480
400	0.080	48	0	52	0	0.480
400	0.090	48	0	52	0	0.480
400	0.100	48	0	52	0	0.480
400	0.110	48	0	52	0	0.480
400	0.120	48	0	52	0	0.480
400	0.130	48	0	52	0	0.480
400	0.140	48	0	52	0	0.480
400	0.150	48	0	52	0	0.480
400	0.160	48	0	52	0	0.480
